gene_id,variant_id,molecular_profile_id,evidence_id
22.0,3356.0,3224,9355.0
22.0,3356.0,3224,11640.0
22.0,3357.0,3225,9356.0
22.0,3358.0,3226,9357.0
22.0,4618.0,4691,11631.0
22.0,4795.0,4950,11883.0
23.0,325.0,321,803.0
23.0,325.0,321,10352.0
23.0,325.0,321,10363.0
23.0,325.0,321,10364.0
23.0,325.0,321,12294.0
23.0,628.0,624,1603.0
23.0,628.0,624,4871.0
23.0,628.0,624,6404.0
23.0,628.0,624,7306.0
23.0,628.0,624,7834.0
23.0,628.0,624,7941.0
23.0,628.0,624,8060.0
23.0,628.0,624,8316.0
23.0,628.0,624,8642.0
23.0,628.0,624,8668.0
23.0,628.0,624,8811.0
23.0,628.0,624,8853.0
23.0,628.0,624,8854.0
23.0,628.0,624,8855.0
23.0,628.0,624,8859.0
23.0,628.0,624,9088.0
23.0,628.0,624,10386.0
23.0,628.0,624,10512.0
23.0,628.0,624,11635.0
23.0,628.0,4410,11259.0
23.0,827.0,805,1910.0
23.0,827.0,805,7263.0
23.0,827.0,805,7422.0
23.0,827.0,805,7566.0
23.0,827.0,805,9258.0
23.0,827.0,805,10397.0
23.0,827.0,4712,11675.0
23.0,1400.0,1308,4055.0
23.0,1400.0,1308,10086.0
23.0,1400.0,1308,10355.0
23.0,1400.0,1308,10365.0
23.0,1400.0,1308,10370.0
23.0,1400.0,1308,10376.0
23.0,1400.0,1308,10381.0
23.0,1400.0,1308,10383.0
23.0,1400.0,1308,10391.0
23.0,1400.0,1308,10393.0
23.0,1400.0,1308,10407.0
23.0,1400.0,1308,10493.0
23.0,1400.0,1308,10653.0
23.0,1692.0,1600,4870.0
23.0,2399.0,2272,6405.0
23.0,2400.0,2273,6406.0
23.0,2400.0,2273,6408.0
23.0,2401.0,2274,6407.0
23.0,2403.0,2276,6410.0
23.0,2403.0,2276,7305.0
23.0,2403.0,2276,7940.0
23.0,2403.0,2276,8281.0
23.0,2403.0,2276,8318.0
23.0,2403.0,2276,8319.0
23.0,2403.0,2276,8320.0
23.0,2403.0,2276,8321.0
23.0,2403.0,2276,8946.0
23.0,2403.0,2276,10387.0
23.0,2403.0,2276,10413.0
23.0,2403.0,2276,10511.0
23.0,2403.0,4410,11259.0
23.0,2404.0,2277,477.0
23.0,2404.0,2277,6411.0
23.0,2404.0,2277,6412.0
23.0,2404.0,2277,7308.0
23.0,2404.0,2277,8879.0
23.0,2404.0,2277,8880.0
23.0,2404.0,2277,8881.0
23.0,2404.0,2277,8882.0
23.0,2404.0,2277,8883.0
23.0,2404.0,2277,8884.0
23.0,2404.0,2277,10354.0
23.0,2404.0,2277,10366.0
23.0,2404.0,2277,10385.0
23.0,2404.0,2277,10408.0
23.0,2404.0,2277,10510.0
23.0,2404.0,4410,11259.0
23.0,2405.0,2278,6413.0
23.0,2405.0,2278,10368.0
23.0,2405.0,2278,10384.0
23.0,2405.0,2278,10396.0
23.0,2405.0,2278,10403.0
23.0,2405.0,2278,10415.0
23.0,2405.0,2278,10416.0
23.0,2405.0,2278,10490.0
23.0,2406.0,2279,6414.0
23.0,2406.0,2279,7307.0
23.0,2406.0,2279,10353.0
23.0,2406.0,2279,10414.0
23.0,2406.0,4410,11259.0
23.0,2906.0,2775,7835.0
23.0,2906.0,2775,7955.0
23.0,2906.0,2775,8061.0
23.0,2906.0,5067,12024.0
23.0,3514.0,3382,9705.0
23.0,3515.0,3383,9706.0
23.0,3515.0,3383,9948.0
23.0,3516.0,3384,6415.0
23.0,3516.0,3384,9707.0
23.0,3516.0,3384,10410.0
23.0,3692.0,3560,10083.0
23.0,3692.0,3560,10390.0
23.0,3693.0,3561,10084.0
23.0,3693.0,3561,10389.0
23.0,3694.0,3562,10085.0
23.0,3695.0,3563,10087.0
23.0,3695.0,3563,10377.0
23.0,3696.0,3564,10088.0
23.0,3697.0,3565,10089.0
23.0,3698.0,3566,10090.0
23.0,3699.0,3567,10091.0
23.0,4013.0,3881,10369.0
23.0,4013.0,3881,10380.0
23.0,4013.0,3881,10491.0
23.0,4019.0,3887,10378.0
23.0,4019.0,3887,10401.0
23.0,4021.0,3889,10382.0
23.0,4021.0,3889,10492.0
23.0,4022.0,3890,10388.0
23.0,4023.0,3891,8315.0
23.0,4023.0,3891,10395.0
23.0,4023.0,3891,10509.0
23.0,4023.0,3891,10513.0
23.0,4023.0,3891,10654.0
23.0,4024.0,3892,10400.0
23.0,4025.0,3893,10402.0
23.0,4028.0,3896,10411.0
23.0,4030.0,3898,10837.0
23.0,4030.0,3898,10838.0
23.0,4030.0,3898,10839.0
23.0,4031.0,,
23.0,4032.0,,
23.0,4033.0,,
23.0,4034.0,,
23.0,4035.0,,
23.0,4036.0,,
23.0,4037.0,,
23.0,4038.0,,
23.0,4039.0,,
23.0,4040.0,,
23.0,4041.0,,
23.0,4042.0,,
23.0,4043.0,,
23.0,4044.0,,
23.0,4045.0,,
23.0,4046.0,,
23.0,4047.0,,
23.0,4048.0,,
23.0,4049.0,,
23.0,4050.0,3918,11796.0
23.0,4050.0,3918,11797.0
23.0,4050.0,3918,11798.0
23.0,4050.0,3918,11799.0
23.0,4050.0,3918,11800.0
23.0,4050.0,3918,11801.0
23.0,4050.0,3918,11802.0
23.0,4050.0,3918,11803.0
23.0,4050.0,3918,11804.0
23.0,4050.0,3918,11805.0
23.0,4050.0,3918,11806.0
23.0,4050.0,3918,11807.0
23.0,4051.0,,
23.0,4052.0,,
23.0,4053.0,,
23.0,4054.0,,
23.0,4055.0,,
23.0,4056.0,,
23.0,4057.0,,
23.0,4058.0,,
23.0,4059.0,,
23.0,4060.0,,
23.0,4061.0,,
23.0,4062.0,,
23.0,4063.0,,
23.0,4064.0,,
23.0,4065.0,,
23.0,4066.0,,
23.0,4067.0,,
23.0,4068.0,,
23.0,4069.0,,
23.0,4070.0,,
23.0,4071.0,,
23.0,4267.0,,
23.0,4298.0,4186,11033.0
23.0,4558.0,,
23.0,4561.0,,
23.0,4562.0,,
23.0,4563.0,,
23.0,4564.0,,
23.0,4565.0,,
23.0,4566.0,,
23.0,4567.0,,
23.0,4568.0,,
23.0,4569.0,,
23.0,4570.0,,
23.0,4571.0,,
23.0,4572.0,,
24.0,55.0,55,52.0
24.0,55.0,55,69.0
24.0,55.0,55,127.0
24.0,55.0,55,128.0
24.0,55.0,55,129.0
24.0,55.0,55,130.0
24.0,55.0,55,131.0
24.0,55.0,55,158.0
24.0,55.0,55,159.0
24.0,55.0,55,190.0
24.0,55.0,55,191.0
24.0,55.0,55,192.0
24.0,55.0,55,193.0
24.0,55.0,55,195.0
24.0,55.0,55,198.0
24.0,55.0,55,222.0
24.0,55.0,55,297.0
24.0,55.0,55,298.0
24.0,55.0,55,299.0
24.0,55.0,55,371.0
24.0,55.0,55,372.0
24.0,55.0,55,1040.0
24.0,55.0,55,1109.0
24.0,55.0,55,1112.0
24.0,55.0,55,1137.0
24.0,55.0,55,1515.0
24.0,55.0,55,1555.0
24.0,55.0,55,7061.0
24.0,55.0,55,7369.0
24.0,55.0,55,7372.0
24.0,55.0,55,7373.0
24.0,55.0,55,7374.0
24.0,55.0,55,7382.0
24.0,55.0,55,8658.0
24.0,55.0,55,8923.0
24.0,55.0,55,8924.0
24.0,55.0,55,9069.0
24.0,55.0,55,9070.0
24.0,55.0,55,9217.0
24.0,55.0,55,9259.0
24.0,55.0,55,11084.0
24.0,55.0,4189,11035.0
24.0,55.0,4414,11260.0
24.0,55.0,4414,11261.0
24.0,55.0,4616,247.0
24.0,56.0,56,171.0
24.0,56.0,56,214.0
24.0,56.0,56,248.0
24.0,56.0,56,322.0
24.0,56.0,56,373.0
24.0,56.0,56,1295.0
24.0,56.0,56,9246.0
24.0,437.0,433,1036.0
24.0,437.0,433,1037.0
24.0,437.0,433,1038.0
24.0,437.0,433,1039.0
24.0,437.0,433,4024.0
24.0,437.0,433,4025.0
24.0,437.0,433,4026.0
24.0,437.0,433,8330.0
24.0,437.0,433,8333.0
24.0,437.0,4414,11260.0
24.0,437.0,4414,11261.0
24.0,519.0,515,156.0
24.0,519.0,515,5261.0
24.0,519.0,515,5574.0
24.0,519.0,515,5575.0
24.0,519.0,515,7283.0
24.0,519.0,515,7728.0
24.0,519.0,515,8266.0
24.0,519.0,515,8888.0
24.0,540.0,536,1317.0
24.0,603.0,599,1528.0
24.0,603.0,4243,11088.0
24.0,603.0,4243,11089.0
24.0,612.0,608,1556.0
24.0,612.0,608,4027.0
24.0,612.0,608,4028.0
24.0,612.0,608,8517.0
24.0,613.0,609,1557.0
24.0,1302.0,1276,3002.0
24.0,1302.0,1276,3007.0
24.0,1302.0,1276,3008.0
24.0,1302.0,1276,3009.0
24.0,1302.0,1276,3010.0
24.0,1302.0,1276,3011.0
24.0,1302.0,1276,3012.0
24.0,1302.0,1276,3031.0
24.0,1302.0,1276,3032.0
24.0,1302.0,1276,3034.0
24.0,1302.0,1276,4022.0
24.0,1302.0,1276,4023.0
24.0,1302.0,1276,8518.0
24.0,1397.0,1305,4021.0
24.0,1544.0,1452,4581.0
24.0,1544.0,1452,4582.0
24.0,1629.0,,
24.0,1630.0,1538,4731.0
24.0,1630.0,1538,4732.0
24.0,1630.0,1538,4733.0
24.0,1630.0,1538,4734.0
24.0,1631.0,1539,4735.0
24.0,1631.0,1539,4736.0
24.0,1631.0,1539,4737.0
24.0,1631.0,1539,4738.0
24.0,1632.0,1540,4739.0
24.0,1632.0,1540,4740.0
24.0,1632.0,1540,4741.0
24.0,1632.0,1540,4742.0
24.0,2619.0,2492,7102.0
24.0,2619.0,2492,7103.0
24.0,2619.0,2492,11667.0
24.0,2742.0,,
24.0,2785.0,2654,7524.0
24.0,2785.0,2654,9144.0
24.0,2817.0,2686,7604.0
24.0,3011.0,2880,8106.0
24.0,3011.0,2880,8108.0
24.0,3011.0,2880,8111.0
24.0,3011.0,2880,11085.0
24.0,3011.0,2880,11086.0
24.0,3011.0,2880,11095.0
24.0,3011.0,2880,11096.0
24.0,3011.0,4616,247.0
24.0,3053.0,2922,8263.0
24.0,3053.0,2922,9530.0
24.0,3055.0,2924,8285.0
24.0,3070.0,2939,8336.0
24.0,3070.0,2939,8337.0
24.0,3070.0,2939,8338.0
24.0,3070.0,2939,8339.0
24.0,3070.0,2939,8340.0
24.0,3070.0,2939,8654.0
24.0,3070.0,2939,8934.0
24.0,3070.0,2939,8935.0
24.0,3071.0,2940,8341.0
24.0,3071.0,2940,8342.0
24.0,3071.0,2940,8562.0
24.0,3071.0,2940,8664.0
24.0,3071.0,2940,8674.0
24.0,3071.0,2940,8843.0
24.0,3071.0,2940,8844.0
24.0,3071.0,2940,8845.0
24.0,3071.0,2940,8846.0
24.0,3071.0,2940,9716.0
24.0,3071.0,2940,9717.0
24.0,3071.0,2940,9718.0
24.0,3071.0,2940,9774.0
24.0,3075.0,2944,8351.0
24.0,3118.0,2987,8516.0
24.0,3118.0,2987,8914.0
24.0,3160.0,3029,8656.0
24.0,3160.0,3029,8908.0
24.0,3160.0,3029,8927.0
24.0,3165.0,3034,8667.0
24.0,3166.0,3035,8670.0
24.0,3167.0,3036,8671.0
24.0,3168.0,3037,8672.0
24.0,3169.0,3038,8673.0
24.0,3201.0,3070,8858.0
24.0,3201.0,3070,9235.0
24.0,3208.0,3077,8893.0
24.0,3208.0,3077,9779.0
24.0,3209.0,3078,8894.0
24.0,3209.0,3078,9141.0
24.0,3210.0,3079,8895.0
24.0,3210.0,3079,8913.0
24.0,3210.0,3079,9081.0
24.0,3210.0,3079,9082.0
24.0,3211.0,3080,8669.0
24.0,3211.0,3080,8896.0
24.0,3211.0,3080,8897.0
24.0,3211.0,3080,9140.0
24.0,3212.0,3081,8898.0
24.0,3212.0,3081,9022.0
24.0,3213.0,3082,8899.0
24.0,3213.0,3082,9236.0
24.0,3218.0,3087,8909.0
24.0,3219.0,3088,8910.0
24.0,3220.0,3089,8911.0
24.0,3221.0,3090,8912.0
24.0,3231.0,3100,8925.0
24.0,3232.0,3101,8926.0
24.0,3232.0,4414,11260.0
24.0,3232.0,4414,11261.0
24.0,3233.0,3102,8928.0
24.0,3234.0,3103,8929.0
24.0,3283.0,3152,9142.0
24.0,3284.0,3153,9143.0
24.0,3308.0,3176,9237.0
24.0,3326.0,3194,9302.0
24.0,3326.0,3194,9303.0
24.0,3326.0,3194,9304.0
24.0,3327.0,3195,9305.0
24.0,3327.0,3195,9306.0
24.0,3328.0,3196,9307.0
24.0,3328.0,3196,9309.0
24.0,3329.0,3197,9308.0
24.0,3329.0,3197,9310.0
24.0,3572.0,3440,9782.0
24.0,3573.0,3441,9783.0
24.0,3636.0,3504,9936.0
24.0,3947.0,,
24.0,4244.0,,
24.0,4339.0,4248,11091.0
24.0,4340.0,4249,11092.0
24.0,4341.0,4250,11093.0
24.0,4341.0,4250,11094.0
24.0,4453.0,,
24.0,4454.0,,
25.0,57.0,57,301.0
25.0,3072.0,2941,8343.0
26.0,58.0,58,160.0
26.0,58.0,58,223.0
26.0,58.0,58,323.0
26.0,58.0,58,348.0
26.0,58.0,58,349.0
26.0,58.0,58,374.0
26.0,58.0,58,480.0
26.0,58.0,58,481.0
26.0,58.0,58,2020.0
26.0,58.0,58,2330.0
26.0,58.0,58,3718.0
26.0,58.0,58,4031.0
26.0,58.0,58,4032.0
26.0,58.0,58,6439.0
26.0,58.0,58,7448.0
26.0,58.0,58,7637.0
26.0,58.0,58,10886.0
26.0,58.0,58,11194.0
26.0,58.0,58,11197.0
26.0,58.0,58,11198.0
26.0,59.0,59,224.0
26.0,59.0,59,324.0
26.0,59.0,59,732.0
26.0,59.0,59,2326.0
26.0,59.0,59,2327.0
26.0,59.0,59,2328.0
26.0,59.0,59,2329.0
26.0,59.0,59,2331.0
26.0,59.0,59,2332.0
26.0,59.0,59,10144.0
26.0,59.0,5298,11508.0
26.0,420.0,416,979.0
26.0,420.0,416,2019.0
26.0,420.0,416,2323.0
26.0,420.0,416,2324.0
26.0,420.0,416,2325.0
26.0,420.0,416,5987.0
26.0,420.0,416,6125.0
26.0,420.0,416,8629.0
26.0,420.0,5298,11508.0
26.0,645.0,641,1639.0
26.0,645.0,641,2933.0
26.0,645.0,641,7278.0
26.0,645.0,641,7447.0
26.0,645.0,641,7725.0
26.0,645.0,641,8856.0
26.0,645.0,641,10313.0
26.0,645.0,4756,11708.0
26.0,880.0,854,2017.0
26.0,880.0,854,2018.0
26.0,880.0,854,2021.0
26.0,880.0,5298,11508.0
26.0,926.0,,
26.0,927.0,901,2333.0
26.0,927.0,901,2334.0
26.0,927.0,901,2335.0
26.0,927.0,5298,11508.0
26.0,928.0,902,2336.0
26.0,928.0,902,2337.0
26.0,928.0,902,2338.0
26.0,928.0,902,2339.0
26.0,928.0,902,2340.0
26.0,928.0,902,4033.0
26.0,928.0,5298,11508.0
26.0,2828.0,,
26.0,4433.0,4383,11195.0
26.0,4433.0,4383,11196.0
27.0,62.0,62,327.0
27.0,62.0,62,329.0
27.0,62.0,62,330.0
27.0,62.0,62,350.0
27.0,62.0,62,1542.0
27.0,62.0,62,10292.0
27.0,63.0,63,331.0
27.0,63.0,63,332.0
27.0,63.0,63,375.0
27.0,63.0,5297,11509.0
27.0,199.0,199,482.0
27.0,199.0,199,483.0
27.0,199.0,199,627.0
27.0,199.0,199,628.0
27.0,199.0,199,1511.0
27.0,570.0,566,328.0
27.0,570.0,566,1640.0
27.0,570.0,566,2932.0
27.0,570.0,566,4833.0
27.0,570.0,566,5069.0
27.0,570.0,566,7279.0
27.0,570.0,566,7726.0
27.0,570.0,566,8857.0
27.0,570.0,4756,11708.0
27.0,4455.0,,
27.0,4456.0,,
27.0,4457.0,,
27.0,4458.0,,
27.0,4459.0,5297,11509.0
27.0,4460.0,5316,12235.0
27.0,4461.0,5316,12235.0
27.0,4462.0,5297,11509.0
28.0,64.0,64,1.0
28.0,64.0,64,5.0
28.0,64.0,64,6.0
28.0,64.0,64,7.0
28.0,64.0,64,19.0
28.0,64.0,64,20.0
28.0,615.0,611,1568.0
28.0,1681.0,1589,4825.0
28.0,2587.0,2460,7021.0
28.0,2829.0,4246,7641.0
28.0,3568.0,3436,9776.0
28.0,5039.0,5263,12150.0
29.0,65.0,65,26.0
29.0,65.0,65,1725.0
29.0,65.0,65,1726.0
29.0,65.0,65,2451.0
29.0,65.0,65,4159.0
29.0,65.0,65,4160.0
29.0,65.0,65,4161.0
29.0,65.0,65,4162.0
29.0,65.0,65,4163.0
29.0,65.0,65,6956.0
29.0,65.0,65,7465.0
29.0,65.0,65,8360.0
29.0,65.0,65,8361.0
29.0,65.0,65,8362.0
29.0,65.0,65,11160.0
29.0,65.0,65,11274.0
29.0,65.0,65,11369.0
29.0,65.0,4353,11158.0
29.0,65.0,4353,11164.0
29.0,65.0,4353,11367.0
29.0,65.0,4355,11161.0
29.0,65.0,4355,11162.0
29.0,65.0,4355,11163.0
29.0,65.0,4512,11368.0
29.0,65.0,4514,11366.0
29.0,66.0,66,53.0
29.0,66.0,66,58.0
29.0,66.0,66,225.0
29.0,66.0,66,333.0
29.0,66.0,66,334.0
29.0,66.0,66,376.0
29.0,66.0,66,653.0
29.0,66.0,66,654.0
29.0,66.0,66,1224.0
29.0,66.0,66,2471.0
29.0,66.0,66,4072.0
29.0,66.0,66,4599.0
29.0,66.0,66,4629.0
29.0,66.0,66,4686.0
29.0,66.0,66,6377.0
29.0,66.0,66,7071.0
29.0,66.0,4485,11327.0
29.0,67.0,67,302.0
29.0,69.0,69,70.0
29.0,70.0,,
29.0,72.0,72,34.0
29.0,72.0,72,42.0
29.0,72.0,72,303.0
29.0,72.0,72,2479.0
29.0,72.0,72,4136.0
29.0,72.0,72,4137.0
29.0,72.0,72,4141.0
29.0,73.0,73,249.0
29.0,73.0,73,304.0
29.0,73.0,73,4148.0
29.0,73.0,73,4149.0
29.0,73.0,73,4150.0
29.0,201.0,201,485.0
29.0,201.0,201,1423.0
29.0,201.0,201,7195.0
29.0,201.0,201,9698.0
29.0,202.0,202,486.0
29.0,202.0,202,2461.0
29.0,202.0,202,4117.0
29.0,202.0,202,4118.0
29.0,202.0,202,7359.0
29.0,256.0,252,666.0
29.0,388.0,384,919.0
29.0,388.0,384,1222.0
29.0,388.0,384,5573.0
29.0,388.0,384,7145.0
29.0,388.0,384,8576.0
29.0,388.0,384,11282.0
29.0,388.0,384,11283.0
29.0,388.0,384,11284.0
29.0,388.0,384,11285.0
29.0,429.0,425,1024.0
29.0,429.0,425,1025.0
29.0,429.0,425,2480.0
29.0,429.0,425,2488.0
29.0,429.0,425,7758.0
29.0,429.0,425,10180.0
29.0,482.0,478,1136.0
29.0,509.0,505,1221.0
29.0,509.0,505,1223.0
29.0,509.0,505,1424.0
29.0,509.0,505,2466.0
29.0,509.0,505,2477.0
29.0,509.0,505,4104.0
29.0,509.0,505,4139.0
29.0,509.0,505,4603.0
29.0,509.0,505,4628.0
29.0,509.0,4485,11327.0
29.0,586.0,582,1466.0
29.0,586.0,582,5907.0
29.0,855.0,829,1962.0
29.0,855.0,829,9295.0
29.0,945.0,,
29.0,946.0,920,2394.0
29.0,946.0,920,2484.0
29.0,947.0,,
29.0,948.0,922,2395.0
29.0,948.0,922,4583.0
29.0,949.0,923,2398.0
29.0,949.0,923,4062.0
29.0,949.0,923,4063.0
29.0,950.0,924,2401.0
29.0,951.0,925,2404.0
29.0,952.0,926,2407.0
29.0,953.0,927,2410.0
29.0,953.0,927,4067.0
29.0,953.0,927,4068.0
29.0,954.0,928,2413.0
29.0,954.0,928,4073.0
29.0,955.0,929,2416.0
29.0,956.0,930,2419.0
29.0,957.0,931,2422.0
29.0,958.0,932,2426.0
29.0,959.0,933,2428.0
29.0,959.0,933,4078.0
29.0,960.0,934,2431.0
29.0,961.0,935,2434.0
29.0,961.0,935,2481.0
29.0,961.0,935,4082.0
29.0,961.0,935,4083.0
29.0,961.0,935,4084.0
29.0,961.0,935,4085.0
29.0,961.0,935,4087.0
29.0,962.0,936,2437.0
29.0,962.0,936,4090.0
29.0,962.0,936,4091.0
29.0,963.0,937,2440.0
29.0,964.0,938,2443.0
29.0,964.0,938,4095.0
29.0,964.0,938,4096.0
29.0,965.0,939,2446.0
29.0,966.0,940,2449.0
29.0,966.0,940,4101.0
29.0,967.0,941,2452.0
29.0,967.0,941,4105.0
29.0,967.0,941,4106.0
29.0,968.0,942,3028.0
29.0,968.0,942,3029.0
29.0,968.0,942,3033.0
29.0,968.0,942,4107.0
29.0,968.0,942,4108.0
29.0,968.0,942,4109.0
29.0,968.0,942,4110.0
29.0,968.0,942,4114.0
29.0,968.0,942,4459.0
29.0,968.0,942,4592.0
29.0,968.0,942,7870.0
29.0,969.0,943,2455.0
29.0,970.0,944,2458.0
29.0,970.0,944,4116.0
29.0,970.0,944,7357.0
29.0,971.0,945,2464.0
29.0,971.0,945,4077.0
29.0,971.0,945,4122.0
29.0,971.0,945,4123.0
29.0,971.0,945,4124.0
29.0,971.0,945,4127.0
29.0,971.0,945,5348.0
29.0,972.0,946,2467.0
29.0,972.0,946,2469.0
29.0,972.0,946,2470.0
29.0,972.0,946,4129.0
29.0,972.0,946,4130.0
29.0,972.0,946,4134.0
29.0,972.0,946,4135.0
29.0,972.0,946,7394.0
29.0,972.0,946,7395.0
29.0,972.0,946,7396.0
29.0,972.0,4355,11161.0
29.0,972.0,4355,11162.0
29.0,972.0,4355,11163.0
29.0,973.0,,
29.0,974.0,948,2473.0
29.0,975.0,949,2476.0
29.0,976.0,950,2482.0
29.0,977.0,951,2485.0
29.0,977.0,951,4142.0
29.0,977.0,951,4143.0
29.0,977.0,951,7252.0
29.0,978.0,952,2472.0
29.0,978.0,952,2889.0
29.0,978.0,952,4145.0
29.0,978.0,952,4146.0
29.0,978.0,952,4147.0
29.0,978.0,952,7397.0
29.0,978.0,952,7398.0
29.0,979.0,953,2489.0
29.0,979.0,953,2490.0
29.0,979.0,953,2491.0
29.0,979.0,953,2492.0
29.0,980.0,954,2493.0
29.0,980.0,954,2494.0
29.0,980.0,954,2495.0
29.0,980.0,954,2496.0
29.0,980.0,954,2497.0
29.0,981.0,955,2498.0
29.0,981.0,955,2499.0
29.0,981.0,955,2500.0
29.0,981.0,955,2501.0
29.0,981.0,955,2502.0
29.0,982.0,,
29.0,983.0,957,2923.0
29.0,983.0,957,4151.0
29.0,983.0,957,4152.0
29.0,983.0,957,4153.0
29.0,983.0,957,4154.0
29.0,983.0,957,6957.0
29.0,983.0,957,7409.0
29.0,984.0,958,4155.0
29.0,984.0,958,4156.0
29.0,984.0,4355,11161.0
29.0,984.0,4355,11162.0
29.0,984.0,4355,11163.0
29.0,985.0,,
29.0,986.0,960,2886.0
29.0,986.0,960,2887.0
29.0,986.0,960,2888.0
29.0,986.0,960,4589.0
29.0,987.0,961,2445.0
29.0,988.0,,
29.0,989.0,963,2919.0
29.0,990.0,964,5862.0
29.0,990.0,964,7413.0
29.0,990.0,964,7415.0
29.0,1129.0,,
29.0,1206.0,1180,2855.0
29.0,1206.0,1180,2856.0
29.0,1206.0,1180,2858.0
29.0,1206.0,1180,2859.0
29.0,1206.0,1180,4501.0
29.0,1206.0,1180,4502.0
29.0,1206.0,1180,4503.0
29.0,1206.0,1180,4504.0
29.0,1206.0,1180,4506.0
29.0,1206.0,1180,4507.0
29.0,1263.0,1237,2448.0
29.0,1263.0,1237,2918.0
29.0,1263.0,1237,4166.0
29.0,1263.0,1237,4167.0
29.0,1263.0,1237,4168.0
29.0,1263.0,1237,4169.0
29.0,1263.0,1237,4595.0
29.0,1263.0,1237,6958.0
29.0,1263.0,1237,7370.0
29.0,1263.0,1237,7371.0
29.0,1263.0,1237,7379.0
29.0,1263.0,1237,7408.0
29.0,1263.0,1237,7414.0
29.0,1264.0,1238,2920.0
29.0,1265.0,1239,2921.0
29.0,1265.0,1239,4164.0
29.0,1265.0,1239,7411.0
29.0,1266.0,1240,2922.0
29.0,1266.0,1240,4165.0
29.0,1266.0,1240,7412.0
29.0,1267.0,1241,2924.0
29.0,1267.0,1241,4509.0
29.0,1267.0,1241,4510.0
29.0,1267.0,1241,7399.0
29.0,1267.0,1241,7416.0
29.0,1267.0,1241,7417.0
29.0,1316.0,1290,3030.0
29.0,1401.0,,
29.0,1402.0,1310,4157.0
29.0,1402.0,1310,4158.0
29.0,1402.0,1310,7410.0
29.0,1403.0,,
29.0,1490.0,,
29.0,1497.0,1405,4125.0
29.0,1497.0,1405,4453.0
29.0,1497.0,1405,4454.0
29.0,1497.0,1405,4455.0
29.0,1497.0,1405,4456.0
29.0,1498.0,1406,4460.0
29.0,1498.0,1406,4461.0
29.0,1541.0,1449,4576.0
29.0,1542.0,1450,4577.0
29.0,1543.0,1451,4580.0
29.0,1545.0,,
29.0,1546.0,1454,4584.0
29.0,1547.0,1455,4585.0
29.0,1548.0,1456,4586.0
29.0,1548.0,1456,4587.0
29.0,1549.0,1457,4591.0
29.0,1549.0,1457,4594.0
29.0,1550.0,1458,4061.0
29.0,1550.0,1458,4598.0
29.0,1550.0,1458,7393.0
29.0,1551.0,1459,4602.0
29.0,1558.0,1466,4100.0
29.0,1558.0,1466,4505.0
29.0,1558.0,1466,4630.0
29.0,1558.0,1466,7392.0
29.0,1559.0,1467,4631.0
29.0,1559.0,1467,7401.0
29.0,1659.0,1567,4791.0
29.0,1659.0,1567,7462.0
29.0,1659.0,1567,7463.0
29.0,2592.0,2465,7051.0
29.0,2620.0,2493,2417.0
29.0,2621.0,2494,2441.0
29.0,2622.0,2495,2465.0
29.0,2643.0,2512,2475.0
29.0,2651.0,2520,4144.0
29.0,2695.0,2564,7288.0
29.0,2696.0,2565,7289.0
29.0,2736.0,2605,7356.0
29.0,2737.0,2606,7358.0
29.0,2738.0,2607,7360.0
29.0,3237.0,3106,8962.0
29.0,3238.0,3107,8963.0
29.0,3239.0,3108,8964.0
29.0,3240.0,3109,8965.0
29.0,3731.0,3599,10152.0
29.0,4419.0,4355,11161.0
29.0,4419.0,4355,11162.0
29.0,4419.0,4355,11163.0
29.0,4501.0,,
29.0,4502.0,,
29.0,4514.0,4514,11366.0
30.0,74.0,74,11053.0
30.0,75.0,75,87.0
30.0,75.0,75,250.0
30.0,75.0,75,916.0
30.0,75.0,75,917.0
30.0,75.0,75,993.0
30.0,75.0,75,1208.0
30.0,75.0,75,1219.0
30.0,75.0,75,1326.0
30.0,75.0,75,2361.0
30.0,75.0,75,4052.0
30.0,75.0,75,8367.0
30.0,75.0,5176,12073.0
30.0,76.0,76,8.0
30.0,76.0,76,215.0
30.0,76.0,76,336.0
30.0,76.0,76,337.0
30.0,76.0,76,377.0
30.0,76.0,76,378.0
30.0,76.0,76,487.0
30.0,76.0,76,2938.0
30.0,76.0,76,7183.0
30.0,76.0,4210,11055.0
30.0,76.0,4210,11056.0
30.0,77.0,77,35.0
30.0,77.0,77,134.0
30.0,77.0,77,135.0
30.0,77.0,77,194.0
30.0,77.0,77,622.0
30.0,77.0,77,990.0
30.0,77.0,77,2004.0
30.0,77.0,77,2231.0
30.0,77.0,77,6292.0
30.0,77.0,77,6293.0
30.0,77.0,77,6294.0
30.0,77.0,77,6295.0
30.0,77.0,77,6296.0
30.0,77.0,77,6363.0
30.0,78.0,78,227.0
30.0,78.0,78,1142.0
30.0,78.0,78,1173.0
30.0,78.0,78,1216.0
30.0,78.0,78,1217.0
30.0,78.0,78,2212.0
30.0,78.0,78,2253.0
30.0,78.0,78,2254.0
30.0,78.0,78,2255.0
30.0,78.0,78,2256.0
30.0,78.0,78,2257.0
30.0,78.0,78,2258.0
30.0,78.0,78,2259.0
30.0,78.0,78,2260.0
30.0,78.0,78,2261.0
30.0,78.0,78,2262.0
30.0,78.0,78,2263.0
30.0,78.0,78,3962.0
30.0,78.0,78,3963.0
30.0,78.0,78,3964.0
